TF	gene	ctype	RP	cor	clst	BP
ADNP	FUT7	SKCM	0.817356208149127	0.749137893779389	1	0.612312508240345
AFF4	MAN1A2	SKCM	0.797348078161907	0.462122425759472	3	0.368472428054834
AFF4	STT3B	SKCM	0.971118745973803	0.404437592445102	3	0.392756927599952
AFF4	NEU3	SKCM	0.892205282370625	0.487667083854819	3	0.435099148253548
AFF4	FUT11	SKCM	0.945941593300408	0.40985823188076	3	0.387701948892574
AFF4	MAN2A1	SKCM	0.699162550998497	0.490777790419843	3	0.343133451923343
AFF4	UGCG	SKCM	0.773351943311145	0.453163499829332	3	0.350454873230694
ATF2	MAN1A2	SKCM	0.855217951470904	0.671756741381272	2	0.574498424250861
ATF2	MAN2A1	SKCM	0.9130341421516	0.406737740357265	2	0.371365443847776
ATF2	FUT11	SKCM	0.940251234700451	0.459818409375356	2	0.432344827153176
ATF2	SLC35F5	SKCM	0.923663302555293	0.495917169188759	2	0.458060490286761
ATF2	ACER2	SKCM	0.75397251449431	0.457750142223234	2	0.34513102574218
ATF2	UGGT1	SKCM	0.649237706678119	0.547928547047446	2	0.355735873308558
ATF2	SLC35A3	SKCM	0.642366330255529	0.519949027193082	2	0.333997748517952
ATF2	COG6	SKCM	0.655948035215804	0.465461144612584	2	0.305318323277924
ATF2	COG3	SKCM	0.690358599957054	0.443943338263739	2	0.306480101464016
ATF2	EXTL2	SKCM	0.899130341421516	0.449880304926613	2	0.404501032167481
ATF2	GALNT4	SKCM	0.799441700665665	0.424871771532598	2	0.339660211598854
ATF7IP	ALG10	SKCM	0.916474314241237	0.510645124587553	2	0.467993140377009
ATF7IP	ALG10B	SKCM	0.928283858500188	0.417740584821937	2	0.387781841930633
ATRX	SLC35A3	SKCM	0.945622416662193	0.479399704175674	2	0.453331106809741
ATRX	COG3	SKCM	0.982017284878415	0.425508931619069	2	0.417857125720073
BATF	FUT7	SKCM	0.700450934077732	0.665667759722598	1	0.466267604083125
BATF	NAGK	SKCM	0.80362894567318	0.613405393105018	1	0.492950329331228
