TF	gene	ctype	RP	cor	clst	BP
AHR	GCNT4	LIHC	0.972945407697676	0.479862285401923	1	0.466879806909113
AR	MAN2A1	LIHC	0.662175220098776	0.669085777278493	1	0.443052021834347
AR	ACER2	LIHC	0.973373416362465	0.579753337652715	1	0.564316486918565
AR	UGCG	LIHC	0.979546918617135	0.425059391716367	1	0.416365617385041
AR	MAN1A2	LIHC	0.573062057118316	0.592512096448825	1	0.33954620085845
AR	SLC35A3	LIHC	0.763742752845179	0.607840370626517	1	0.46423367795273
AR	GNE	LIHC	0.846950826712476	0.672476264604413	1	0.569554328251225
AR	NEU3	LIHC	0.577571397895641	0.613816378822826	1	0.35452278396794
AR	LAMP2	LIHC	0.695887910672107	0.471574696851643	1	0.328163130517922
AR	PIGK	LIHC	0.792731372127979	0.443884276337692	1	0.351880991447214
AR	UGT1A3	LIHC	0.992323384152888	0.641129901782499	1	0.636208193818418
AR	UGT1A4	LIHC	0.955175005368263	0.607525596907068	1	0.580293265287066
AR	SULT1B1	LIHC	0.674683272493021	0.588515020760617	1	0.397061240118071
AR	UGT1A5	LIHC	0.927689499677904	0.580247209338631	1	0.538289243320855
AR	ST3GAL6	LIHC	0.51846682413571	0.567354401219132	1	0.294154434559501
AR	PGM1	LIHC	0.514279579128194	0.528096959833589	1	0.271589482242097
AR	CTBS	LIHC	0.686761863860855	0.515331465858204	1	0.353909997998927
AR	ARSD	LIHC	0.647197766802663	0.504014725321869	1	0.326197204663971
AR	UGT1A1	LIHC	0.967844105647413	0.482716028375117	1	0.467193862764386
AR	MAN1C1	LIHC	0.715267339488941	0.458542033272893	1	0.327980140182952
AR	COG3	LIHC	0.931769379428817	0.425637483436539	1	0.396595973803307
AR	PAPSS2	LIHC	0.753757783981104	0.421540439563741	1	0.317739387583986
ARID3A	RPN2	LIHC	0.738941378569895	0.562458425370465	2	0.415623804231504
ARID3A	MGAT4A	LIHC	0.786504187245007	0.472975327177872	2	0.371997075288974
ARID3A	UXS1	LIHC	0.867242860210436	0.549540734160415	2	0.476585278095421
ARID3A	GAL3ST1	LIHC	0.693740605540047	0.515624613510541	2	0.357709731608155
ARID3A	POFUT2	LIHC	0.51342065707537	0.472182466909853	2	0.242428232420326
ARID3A	GNPDA1	LIHC	0.955604466394675	0.470277580885179	2	0.44939935673916
ARID3A	SLC17A5	LIHC	0.655894352587503	0.467595792866917	2	0.306693439835087
ARID3A	B4GALT3	LIHC	0.999677904230191	0.449895672780902	2	0.449750763287844
ARID3A	SULT1C2	LIHC	0.506227184882972	0.449504621366003	2	0.227551459065998
ARID3A	PIGC	LIHC	0.994953832939661	0.436230070442483	2	0.434028780630287
ARID3A	SLC35D2	LIHC	0.866974447068928	0.430413279412097	2	0.373157314929427
ARID3A	SLC35A2	LIHC	0.95506764011166	0.428843517150491	2	0.409574565902104
ARID3A	CHPF2	LIHC	0.702866652351299	0.424857672139911	2	0.298618289742745
ARID3A	ALG12	LIHC	0.840133132918188	0.424116410292555	2	0.3563142485011
ARID3A	B4GALT4	LIHC	0.566190680695727	0.423814532934554	2	0.239959838890957
ATF4	NANS	LIHC	0.848024479278505	0.432167359743391	2	0.366488500207555
ATF4	B4GALT3	LIHC	0.821881039295684	0.459376483620826	2	0.377552821786281
ATF4	SGSH	LIHC	0.972192398539833	0.495165839717751	2	0.481396465390191
ATF4	FUT1	LIHC	0.859673609619927	0.451756141608408	2	0.388362832924471
ATF4	CHST12	LIHC	0.886998067425381	0.413462400310654	2	0.366740350028609
BATF	NAGK	LIHC	0.825746188533391	0.436547108161195	3	0.360477110679381
BATF	GALNT6	LIHC	0.927957912819412	0.537077321829191	3	0.498385150587256
BATF	ST6GALNAC4	LIHC	0.915449860425166	0.474897767304421	3	0.434745094795055
BATF	CHST2	LIHC	0.896660940519648	0.431178744642342	3	0.386621138703084
BCL3	CHST11	LIHC	0.863377710972729	0.427230667547918	3	0.368861435804872
BMI1	ALG10B	LIHC	0.863324028344428	0.617242915523544	1	0.532880640296846
BMI1	MAN1A2	LIHC	0.781350654928065	0.622872994743078	1	0.486682222379509
BMI1	ALG10	LIHC	0.803575263044879	0.558042238892709	1	0.448428938908362
BMI1	CSGALNACT2	LIHC	0.694492162336268	0.631043099309672	1	0.438254486566954
BMI1	STT3B	LIHC	0.862626154176508	0.650314843455977	1	0.560978592414327
BMI1	COG5	LIHC	0.981694223749195	0.602544014915667	1	0.591513978997359
BMI1	UGCG	LIHC	0.966931500966287	0.496718313848724	1	0.48029258476719
BMI1	GALNT1	LIHC	0.99817479063775	0.541798311348594	1	0.540809415998269
BMI1	SLC35A3	LIHC	0.857741035001074	0.560230916231028	1	0.480533045927602
BMI1	FKTN	LIHC	0.886729654283874	0.584955868721915	1	0.518697715243107
BMI1	NEU3	LIHC	0.90508911316298	0.60770678266559	1	0.550028792985927
BMI1	SLC35E3	LIHC	0.779686493450719	0.599062185405892	1	0.467080694698044
BMI1	B4GALT6	LIHC	0.994792785054756	0.579901351266887	1	0.576881680283803
BMI1	PAPSS1	LIHC	0.831114451363539	0.5671855322284	1	0.471396092439343
CBX4	B4GALT3	LIHC	0.980460572226099	0.414211109352746	2	0.406117661298401
CBX4	MOGS	LIHC	0.915508078801868	0.450991208320644	2	0.412886094686166
CBX4	NEU1	LIHC	0.992431155724945	0.410498948748672	2	0.407391946130519
CBX8	XYLT2	LIHC	0.875993128623577	0.455718847121061	2	0.399206578662308
CBX8	B4GALT3	LIHC	0.991625509984969	0.42290384740698	2	0.419362243359552
CBX8	MAN1B1	LIHC	0.97643332617565	0.414351808138986	2	0.404586914228045
CEBPA	CHST13	LIHC	0.743611767232124	0.555962609763006	5	0.413420338760853
CEBPG	FUT1	LIHC	0.999838960760105	0.471953465671757	2	0.471877462644379
CREB3L4	B4GALT3	LIHC	0.941864834397982	0.400281929514962	2	0.377011473255114
DDIT3	SLC35B1	LIHC	0.950453593859037	0.429447005895253	2	0.408169450125146
DDIT3	FUT1	LIHC	0.962155778624725	0.402679660248337	2	0.387440562042578
E2F1	PIGX	LIHC	0.877120463817909	0.546115822496113	2	0.479009363526089
E2F1	DPM2	LIHC	0.943955336053253	0.429249655234779	2	0.405192502557889
E2F1	SLC35C2	LIHC	0.745920120249087	0.428845112977934	2	0.319884198240734
E2F1	RPN1	LIHC	0.85070861069358	0.460258710225663	2	0.391546047935693
E2F1	RPN2	LIHC	0.720420871805884	0.497002371133609	2	0.358050881501666
