TF	gene	ctype	RP	cor	clst	BP
AFF4	MAN1A2	LGG	0.806957268627872	0.697066494444825	4	0.562502874409202
AFF4	STT3B	LGG	0.973588146875671	0.752110908144626	4	0.732246265305504
AFF4	NEU3	LGG	0.881737169851836	0.717019930401772	4	0.632223124159819
AFF4	FUT11	LGG	0.958771741464462	0.722281346537656	4	0.692502944447205
AFF4	ACER2	LGG	0.823974661799442	0.518133297955935	4	0.426928708950271
AFF4	COG5	LGG	0.95941593300408	0.673464764256776	4	0.646132825144788
AFF4	UGCG	LGG	0.782477990122396	0.552662708091268	4	0.432446405042856
AFF4	GALNT10	LGG	0.957053897358815	0.450177786006587	4	0.430844404601967
AFF4	UGGT1	LGG	0.754187245007516	0.64615423865457	4	0.487321285100819
AFF4	SLC35A3	LGG	0.748228473266051	0.669312196309574	4	0.50079844278306
AFF4	ALG10	LGG	0.692935366115525	0.727532995012661	4	0.504133342260223
AFF4	GFPT1	LGG	0.80905089113163	0.682728297205137	4	0.552361937254596
AFF4	ALG10B	LGG	0.717897788275714	0.681676305549927	4	0.489373912074252
AFF4	COG6	LGG	0.73878033068499	0.531018883658412	4	0.392306306469136
AFF4	GANAB	LGG	0.999463173716985	0.533090065122599	4	0.532803888364427
AFF4	CHSY1	LGG	0.953886622289027	0.447822176089058	4	0.427171582935713
AFF4	GNE	LGG	0.840508911316298	0.521035022166759	4	0.437934579239046
AFF4	NDST2	LGG	0.924200128838308	0.437635817866655	4	0.404463079256621
AFF4	UGDH	LGG	0.846521365686064	0.473204244704689	4	0.400577503475856
AFF4	MGAT2	LGG	0.943203779257032	0.440463191226016	4	0.415446546587991
AFF4	COG8	LGG	0.989531887481211	0.503702818188842	4	0.49843000041201
ARID2	GANAB	LGG	0.971871812765044	0.594100041257433	4	0.577389084060649
ASCL1	B4GALT3	LGG	0.933648271419369	0.499787444036406	1	0.466625683201695
ASCL1	POFUT1	LGG	0.588254240927636	0.498053465551501	1	0.292982063319377
ASCL1	GANAB	LGG	0.881629804595233	0.493037407225445	1	0.434676472990309
ASCL1	UGDH	LGG	0.685902941808031	0.461388144975413	1	0.316467485953986
ASCL1	MOGS	LGG	0.860532531672751	0.449424509831078	1	0.386744411240723
ASCL1	PIGM	LGG	0.917919261327035	0.428864458397783	1	0.393662946861912
ASH2L	RTF1	LGG	0.840455228687997	0.501405522664618	4	0.421408893216516
ASH2L	B4GALNT1	LGG	0.561359244148594	0.531684688243964	4	0.298466114718012
ASH2L	UAP1	LGG	0.828537685205068	0.513686679680495	4	0.425608772503155
ASH2L	GNE	LGG	0.724608116813399	0.490755127657496	4	0.355605148868417
ASH2L	B4GALT3	LGG	0.993450719347219	0.466976413285768	4	0.46391805369693
ASH2L	FAM20B	LGG	0.941754348292892	0.452552056529973	4	0.426192867065993
