TF	gene	ctype	RP	cor	clst	BP
AFF4	MAN1A2	PAAD	0.898754563023406	0.737144859494291	1	0.662512306079741
AFF4	STT3B	PAAD	0.983626798368048	0.74495314409045	1	0.7327558760559
AFF4	NEU3	PAAD	0.88479707966502	0.648242670817854	1	0.57356322205389
AFF4	FUT11	PAAD	0.965428387373846	0.691920068965945	1	0.667999276373393
AFF4	MAN2A1	PAAD	0.831704960274855	0.818232561601101	1	0.680528080142037
AFF4	COG5	PAAD	0.985344642473695	0.572029719856858	1	0.563646419796684
AFF4	UGCG	PAAD	0.78516212153747	0.774297781554091	1	0.607949288866767
AFF4	GALNT10	PAAD	0.985827786128409	0.508146292150162	1	0.500944734219754
AFF4	UGGT1	PAAD	0.765997423233842	0.594800265444464	1	0.455615470669265
AFF4	SLC35A3	PAAD	0.792785054756281	0.510099913792569	1	0.404399588087216
AFF4	SLC35D1	PAAD	0.89311788705175	0.568646543330088	1	0.50786839925825
AFF4	ALG10	PAAD	0.75107365256603	0.600636322477812	1	0.451122116587238
AFF4	SLC35E1	PAAD	0.988189821773674	0.459715081338882	1	0.45428576429494
AFF4	SLC35A5	PAAD	0.778505475628087	0.591262039580995	1	0.460300735344835
AFF4	GFPT1	PAAD	0.773727721709255	0.560602583742147	1	0.433753759903133
AFF4	ALG10B	PAAD	0.716770453081383	0.605439750928746	1	0.433961324586677
AFF4	SLC35F5	PAAD	0.716985183594589	0.680393701275746	1	0.487832202825793
AFF4	COG6	PAAD	0.855593729869014	0.61904377973071	1	0.529649976452011
AFF4	HS2ST1	PAAD	0.841367833369122	0.526823535248916	1	0.443252376420242
AFF4	GANAB	PAAD	0.999194760575478	0.441605318812446	1	0.44124972079966
AFF4	CHSY1	PAAD	0.970581919690788	0.500381421368279	1	0.485661160529229
AFF4	CSGALNACT2	PAAD	0.714032639038007	0.669760417764933	1	0.478230798619893
AFF4	LAMP2	PAAD	0.813077088254241	0.555820862198351	1	0.451925208227197
AFF4	UGDH	PAAD	0.86520292033498	0.599737036324959	1	0.518894235261401
AFF4	SLC35E3	PAAD	0.819465321022117	0.518677243098754	1	0.425038013522787
AFF4	MGAT2	PAAD	0.937889199055186	0.479958322738295	1	0.45014772689289
AFF4	GLCE	PAAD	0.846306635172858	0.655105154460149	1	0.554419838955564
AFF4	MAN1A1	PAAD	0.677098990766588	0.580901642902772	1	0.39332791614412
AFF4	UGP2	PAAD	0.849312862357741	0.523753558382277	1	0.444830633839704
AHR	UGCG	PAAD	0.999087444307263	0.473449351583674	1	0.473017302682664
AHR	GALNT5	PAAD	0.972247570991465	0.456648205458977	1	0.443975108555102
AHR	GLCE	PAAD	0.924096838262923	0.499792233888823	1	0.461856423125025
ATF1	STT3B	PAAD	0.685044019755207	0.573074752386209	3	0.392581431994869
ATF1	ALG10	PAAD	0.696693150096629	0.485639330434944	3	0.338341594931539
ATF1	ALG10B	PAAD	0.692076444062701	0.700156289731393	3	0.484561675285437
ATF1	SLC35E3	PAAD	0.563291818767447	0.56596729079193	3	0.318804744593071
ATF1	HS2ST1	PAAD	0.714301052179515	0.449060090920931	3	0.32076409543665
ATF1	SLC35F5	PAAD	0.684024049817479	0.490532687501163	3	0.335536155472397
