TF	gene	ctype	RP	cor	clst	BP
AHR	UGCG	COAD_READ.	0.999087444307263	0.415306082806083	3	0.41492709287599
ARID3A	RPN2	COAD_READ.	0.80615202920335	0.467277167277167	1	0.376696436600881
ARID3A	POFUT1	COAD_READ.	0.728902727077518	0.689094239094239	1	0.502282670089198
ARID3A	DPM1	COAD_READ.	0.93622503757784	0.442102064602065	1	0.413907022045309
ARID3A	B4GALT5	COAD_READ.	0.753328322954692	0.436249861249861	1	0.328639376364575
ASCL2	LFNG	COAD_READ.	0.99763809114821	0.404024031524032	1	0.40306976358764
ASCL2	NEU1	COAD_READ.	0.982715121584626	0.448373293373293	1	0.440623215512635
ATF1	SLC35A5	COAD_READ.	0.836751127335194	0.423236763236763	5	0.35414383876806
ATF2	FUT11	COAD_READ.	0.920979171140219	0.542907647907648	3	0.500006635575671
ATF2	UGGT1	COAD_READ.	0.669905518574189	0.537733655233655	3	0.360230743164096
ATF2	UGCG	COAD_READ.	0.900526089757354	0.509425851925852	3	0.458751270456096
ATF2	MGAT5	COAD_READ.	0.929407343783552	0.548783716283716	3	0.510043616062915
ATF2	LIPA	COAD_READ.	0.673824350440198	0.503028638028638	3	0.338952945272464
ATF2	CSGALNACT2	COAD_READ.	0.892097917114022	0.469475801975802	3	0.418818385078048
ATF2	CHST2	COAD_READ.	0.762991196048959	0.40038295038295	3	0.305488666190298
ATF7	NDST1	COAD_READ.	0.828054541550354	0.406531801531802	3	0.336630504543056
ATRX	CSGALNACT2	COAD_READ.	0.938966128079875	0.42283189033189	3	0.397024822893629
AUTS2	GALNT11	COAD_READ.	0.914380804122605	0.465770340770341	10	0.425891458730044
BACH1	CSGALNACT2	COAD_READ.	0.823759931286236	0.461105838605839	3	0.379840513925628
BACH1	UGCG	COAD_READ.	0.585355378999356	0.463076645576646	3	0.271064405377268
BACH1	MAN1A2	COAD_READ.	0.938801803736311	0.460576645576646	3	0.432390185626175
BARX2	FUT8	COAD_READ.	0.903054377583338	0.47020757020757	4	0.424623004648771
BATF3	HK3	COAD_READ.	0.987868377261259	0.599822677322677	3	0.592545854891257
BATF3	MGAT1	COAD_READ.	0.980782650705889	0.449752747252747	3	0.441109691612805
BATF3	ST8SIA4	COAD_READ.	0.950668312845563	0.599894272394272	3	0.570300475822779
BATF3	CHST11	COAD_READ.	0.943689945783456	0.578184038184038	3	0.545626463646754
BATF3	HAS1	COAD_READ.	0.95222502549788	0.415483149141155	3	0.395633452284876
BATF3	CSGALNACT2	COAD_READ.	0.971442374791991	0.451828449328449	3	0.438925301814211
BATF3	ST3GAL6	COAD_READ.	0.931236244564926	0.554630647130647	3	0.516492160954558
BRD1	ALG12	COAD_READ.	0.96956194975306	0.53541625041625	3	0.519119223683052
BRD1	MAN2A2	COAD_READ.	0.959093837234271	0.453542291042291	3	0.434989616263773
BRD4	SLC35E1	COAD_READ.	0.84636031780116	0.526855366855367	2	0.445909475726955
BRD7	DPM1	COAD_READ.	0.974877878576413	0.456228493728494	1	0.444767066112147
C17orf96	KHK	COAD_READ.	0.930749409491089	0.477840215340215	1	0.444749498259
C17orf96	SLC35F2	COAD_READ.	0.578430319948465	0.469923687423687	1	0.271818108867846
CBFA2T3	HS3ST3B1	COAD_READ.	0.982285683611573	0.430692930563297	3	0.42306349972504
CBFB	DPM1	COAD_READ.	0.675381146660941	0.449098956598957	1	0.303312968272036
CBFB	ALG5	COAD_READ.	0.771150955550784	0.408984626484627	1	0.315388885519201
CBX3	DPM1	COAD_READ.	0.945458449645695	0.615993728493728	1	0.582396475533151
CBX3	ALG5	COAD_READ.	0.965482070002147	0.413019480519481	1	0.39876290300316
CBX8	RFNG	COAD_READ.	0.99710113807172	0.460883838383838	1	0.459547799771388
CBX8	NEU1	COAD_READ.	0.985935151385012	0.413373570873571	1	0.407559534177797
CDK12	GANAB	COAD_READ.	0.999141124053894	0.401333666333666	2	0.40098897050129
CDK12	SLC35E1	COAD_READ.	0.98888829244726	0.435540015540016	2	0.430700422259819
CDK12	NEU3	COAD_READ.	0.896559128240915	0.608344710844711	2	0.545417003624906
CDK8	UGGT2	COAD_READ.	0.545039725144943	0.651037573537574	1	0.35484134013995
CDK8	COG5	COAD_READ.	0.813452866652351	0.463440448440448	1	0.376986961306533
CDK8	POFUT1	COAD_READ.	0.817586429031565	0.473253690753691	1	0.386925795049319
CDK8	ALG5	COAD_READ.	0.872235344642474	0.60759879009879	1	0.529969140086168
CDK8	DPM1	COAD_READ.	0.804595232982607	0.599223276723277	1	0.482132191943766
CDK8	RPN2	COAD_READ.	0.606023190895426	0.559033189033189	1	0.338787077034339
CDK8	LAMP1	COAD_READ.	0.589757354520077	0.534407814407814	1	0.315170938860009
