TF	gene	ctype	RP	cor	clst	BP
ALKBH3	RTF1	UVM	0.959418111546513	0.403070792311299	2	0.386713418378863
ARNT2	ALG10B	UVM	0.95829083686725	0.484927332395687	1	0.464701419181266
ARNT2	PIGB	UVM	0.955231091309249	0.444491326769808	1	0.42459193514782
BCOR	MGAT2	UVM	0.984486553223469	0.549742147210502	2	0.541213751668936
BRD2	FUT10	UVM	0.604036933648271	0.625269573370839	1	0.377685915802484
CAMTA2	COG1	UVM	0.900531429491653	0.79760900140647	3	0.718271974211978
CBX4	RFNG	UVM	0.92903537495303	0.407360525082044	3	0.37845233816066
CBX5	HEXB	UVM	0.993504401975521	0.695757149554618	2	0.691237790788454
CBX5	SLC35E3	UVM	0.940680695726863	0.660431317393343	2	0.621254991125379
CBX5	CMAS	UVM	0.994846467683058	0.650726676043132	2	0.647373135088647
CBX6	UGGT1	UVM	0.946696011594825	0.532208157524613	2	0.503839340066782
CDK12	PIGM	UVM	0.951258790058511	0.628551336146273	2	0.597914983512164
CHD4	SLC35E3	UVM	0.947769606527457	0.545897796530708	2	0.517385339822115
CHD4	HEXB	UVM	0.996349777229051	0.457524613220816	2	0.455854546459368
CHD4	GNE	UVM	0.991142841805787	0.45239099859353	2	0.448384099953349
CHD7	GCNT4	UVM	0.946854197981533	0.702727397293105	2	0.665380386163613
CHD7	GFPT1	UVM	0.891990551857419	0.702226910454758	2	0.62637976938567
CHD7	SLC35E3	UVM	0.925166416147735	0.700820440693858	2	0.648375535479813
CHD7	PIGB	UVM	0.946048958557011	0.644163150492264	2	0.60940987766401
CHD8	FUT11	UVM	0.986794073437836	0.73511486169714	2	0.725406988818812
CHD8	COG5	UVM	0.78516212153747	0.644983591186123	2	0.506416684812553
CHD8	UGGT1	UVM	0.669315009662873	0.725363338021566	2	0.485496569596998
CHD8	POFUT1	UVM	0.774103500107365	0.734435067979372	2	0.568528756724422
CHD8	SLC35E3	UVM	0.840133132918188	0.697773089545242	2	0.586222291785647
CHD8	B4GALT5	UVM	0.613592441485935	0.713080168776371	2	0.437540601734696
CHD8	GFPT1	UVM	0.569143225252308	0.715564932020628	2	0.407258933287669
CHD8	RPN2	UVM	0.781296972299764	0.709282700421941	2	0.554160426344263
CHD8	PIGF	UVM	0.56774747691647	0.63384903891233	2	0.359866192588405
CREB3	GMPPA	UVM	0.993290031671051	0.638912330051571	3	0.63462524855195
CREB3	B3GALT4	UVM	0.956304686241881	0.507641819034224	3	0.485460250474781
CREB3	GBA	UVM	0.95190294701809	0.631481481481482	3	0.601109083209572
CREB3	COG1	UVM	0.96435664823662	0.523066104078762	3	0.504422274935582
CREB3	B3GNT8	UVM	0.928766976219872	0.544233473980309	3	0.505466077986328
CREB3L4	HYAL2	UVM	0.919909818025659	0.525832161275199	3	0.483718167790707
CREBBP	MGAT5	UVM	0.8514601674898	0.638091889357712	2	0.5433098269864
CREM	DPM1	UVM	0.987116860808417	0.789263947491796	2	0.779095750197361
CTBP1	CHST5	UVM	0.92194964839766	0.408134083450539	6	0.376279074736326
DAXX	HYAL2	UVM	0.964625046969778	0.598781059540553	3	0.577599207683919
DAXX	HYAL1	UVM	0.9515808685383	0.554547585560244	3	0.527696873113234
DDIT3	COG5	UVM	0.988780932953996	0.630661040787623	2	0.623585612287724
DDIT3	B3GALNT2	UVM	0.995705620269472	0.661181434599156	2	0.658342070448212
DNMT3A	B3GALNT2	UVM	0.74747691646983	0.706704172526957	2	0.528245055736813
DNMT3A	B4GALT5	UVM	0.868155464891561	0.685278949835912	2	0.594928665275197
DNMT3A	PIGM	UVM	0.712958986471978	0.692873886544773	2	0.493990663903862
DNMT3A	UGDH	UVM	0.771902512347004	0.717252695733708	2	0.55364915782451
DNMT3A	STT3B	UVM	0.908954262400687	0.690154711673699	2	0.627319066891726
DNMT3A	C1GALT1C1	UVM	0.967468327249302	0.648616971401782	2	0.62751637634759
DNMT3A	GFPT1	UVM	0.851352802233197	0.765072667604313	2	0.651346759476959
DNMT3A	PIGA	UVM	0.72718488297187	0.747022972339428	2	0.543223812717946
DNMT3A	COG6	UVM	0.786343139360103	0.74648382559775	2	0.586992434902074
DNMT3A	GALK2	UVM	0.72718488297187	0.734364744491327	2	0.534018940781593
DNMT3A	OGT	UVM	0.719132488726648	0.73356774496015	2	0.527532398082788
DNMT3A	PIGF	UVM	0.937083959630663	0.731997187060478	2	0.68594282248914
DNMT3A	SLC35B3	UVM	0.712958986471978	0.728012189404594	2	0.519042832697145
DNMT3A	SLC35F5	UVM	0.767661584711188	0.725410220346929	2	0.556869559317216
DNMT3A	FUT11	UVM	0.874543697659437	0.7185419596812	2	0.628396342343055
DNMT3A	MGAT2	UVM	0.922911745759072	0.71699484294421	2	0.661722962201893
DNMT3A	COG3	UVM	0.761434399828216	0.700515705578997	2	0.533396755847783
DNMT3A	PIGB	UVM	0.907665879321452	0.697843413033286	2	0.633408655119541
DNMT3A	FUT8	UVM	0.796059695082671	0.661650257852789	2	0.526713102517662
DNMT3A	UAP1	UVM	0.864021902512347	0.636849507735584	2	0.550251923287751
DYRK1A	PIGN	UVM	0.98840455228688	0.698241912798875	1	0.690145485207907
DYRK1A	GLCE	UVM	0.99092763581705	0.697960618846695	1	0.691628465927161
DYRK1A	SLC35B4	UVM	0.998443203779257	0.651523675574308	1	0.650509385978449
DYRK1A	PIGW	UVM	0.999946317371698	0.65042194092827	1	0.650387024568976
E2F3	GNPNAT1	UVM	0.837824779901224	0.684927332395687	1	0.573849091512749
E2F3	GALNT1	UVM	0.596628730942667	0.659188935771214	1	0.393291058200627
E2F3	CHSY1	UVM	0.818821129482499	0.664205344585091	1	0.543865370461477
E2F3	SLC35A5	UVM	0.797884904444922	0.756305672761369	1	0.603444879442357
E2F3	B4GALT4	UVM	0.569841099420228	0.704289732770745	1	0.40133323563246
E2F3	GALNT4	UVM	0.570377925703242	0.693202062822316	1	0.395387154685801
E2F6	PIGW	UVM	0.998604251664161	0.626300984528833	2	0.625426825971943
E2F6	EXTL2	UVM	0.968864075585141	0.709423347398031	2	0.68733479567531
E2F6	UGP2	UVM	0.959630663517286	0.725644631973746	2	0.696350839658723
E2F6	B3GALNT2	UVM	0.844159330040799	0.716971401781528	2	0.605238098186307
E2F6	ALG10B	UVM	0.727453296113378	0.74915611814346	2	0.544976087446963
E2F6	UGDH	UVM	0.975628086751127	0.707149554617909	2	0.689914967018782
E2F6	ALG10	UVM	0.759609190465965	0.73187998124707	2	0.555942760073332
E2F6	COG5	UVM	0.933272493021258	0.665283638068448	2	0.620890919466393
E2F6	FKTN	UVM	0.815439123899506	0.769292076887014	2	0.627310857199578
E2F6	FUT8	UVM	0.837341636246511	0.709259259259259	2	0.593892308671136
E2F6	UAP1	UVM	0.865417650848186	0.692850445382091	2	0.599605004831689
E2F6	SLC35A3	UVM	0.914000429461026	0.676136896390061	2	0.617989413674961
E2F6	COG3	UVM	0.776626583637535	0.739639006094702	2	0.57442331442839
E2F6	MGAT2	UVM	0.953457161262615	0.700445382090952	2	0.667844665627947
EED	FAM20B	UVM	0.915503543053468	0.758790436005626	2	0.694675332598236
EED	FUT8	UVM	0.864290315653854	0.766947960618847	2	0.662865694973343
EED	GALK2	UVM	0.911906806957269	0.753328645100797	2	0.686965519343314
EED	DPM1	UVM	0.82499463173717	0.724964838255977	2	0.598092099759387
EED	ALG5	UVM	0.856237921408632	0.731692451945616	2	0.6265028241643
EED	MGAT2	UVM	0.96483787846253	0.76558837318331	2	0.738668661757764
EED	PIGB	UVM	0.851406484861499	0.759212376933896	2	0.646398341108632
EED	SULT1A3	UVM	0.973105003220958	0.729301453352086	2	0.709686893113231
EED	SLC35F5	UVM	0.957107579987116	0.722902015939991	2	0.691894999044132
EED	HEXB	UVM	0.881092978312218	0.721120487576184	2	0.635374198120459
EED	SLC35B3	UVM	0.969722997637964	0.709563994374121	2	0.68808052364044
EED	B3GNT5	UVM	0.936547133347649	0.701429910923582	2	0.656922172319778
EED	MGAT4A	UVM	0.812057118316513	0.689732770745429	2	0.560102406219997
EED	UGCG	UVM	0.783820055829933	0.68356774496015	2	0.535794108018206
EED	ALG2	UVM	0.971118745973803	0.665072667604313	2	0.645864534945352
EED	UAP1	UVM	0.832080738672965	0.659188935771214	2	0.548498416601557
EED	PIGF	UVM	0.832080738672965	0.652062822315987	2	0.542568914853865
EED	PIGG	UVM	0.988243504401976	0.639779653070792	2	0.63225808639576
EED	CHST11	UVM	0.844642473695512	0.634060009376465	2	0.535554014791137
EED	C1GALT1	UVM	0.767232123684776	0.630285982184716	2	0.483575652640325
EGLN2	B3GALT4	UVM	0.987438939288207	0.545897796530708	3	0.539040741166052
